# g_p / g_r^k where k = 4.0
0.0 1.0
1.0 4.075081047618747
2.0 11.780639354097971
3.0 28.379417747280332
4.0 62.08683781643355
5.0 128.80141018454304
6.0 257.1113991277381
7.0 502.52583544835977
8.0 956.1685746836557
9.0 1838.609154778221
10.0 3523.952217688907
11.0 7200.74375159663
12.0 12107.341978074624
13.0 21048.829182707286
14.0 51398.50795103571
15.0 54807.78840338161
16.0 312019.30103217403
17.0 -117535.36440154261
18.0 1206228.3910178896
19.0 -2684762.012396393
20.0 -617948.3075580671
21.0 -30951632.37237781
22.0 85403407.54979178
23.0 -618011572.4246652
24.0 -1972678004.5130737
25.0 1200245316.185828
26.0 18044961311.00944
27.0 42904512892.95847
28.0 161164251546.90137
29.0 78765173141.12375
30.0 139112744085.23
31.0 -1561757362950.6863
