# g_p / g_r^k where k = 4.0
0.0 1.0
1.0 1.7547603645536927
2.0 1.9471085301867528
3.0 1.9795737660596817
4.0 1.9831073221931934
5.0 1.982154664893002
6.0 1.9811885138191698
7.0 1.9799193043929149
8.0 1.9795222547719307
9.0 1.9786415291992445
10.0 1.978565591216419
11.0 1.9779230290411092
12.0 1.978142522807095
13.0 1.9778393298256647
14.0 1.9774341628242753
15.0 1.9771070608944115
16.0 1.9777987736273324
17.0 1.9773794322830673
18.0 1.9777170631876027
19.0 1.977377162737987
20.0 1.9766900795857063
21.0 1.9770197617133716
22.0 1.9761001300656869
23.0 1.9771562169551204
24.0 1.9775286636272205
25.0 1.977334307594607
26.0 1.9774160762974105
27.0 1.9779686584267266
28.0 1.978193165032313
29.0 1.978268675484369
30.0 1.9768699823508487
31.0 1.9762539462895083
32.0 1.9767015675557382
33.0 1.977564830248795
34.0 1.9764540339908707
35.0 1.9766059513704122
36.0 1.9765144595730284
37.0 1.9760685324257703
38.0 1.9768592776937037
39.0 1.9775325998111921
40.0 1.9762165349429672
41.0 1.9758694348051518
42.0 1.976752531548112
43.0 1.9770742433636261
44.0 1.9776742727637204
45.0 1.97652065213952
46.0 1.9757015413230168
47.0 1.9756434548527317
48.0 1.9750280701055414
49.0 1.976048209890483
50.0 1.9767531977355595
51.0 1.975818456228591
52.0 1.9759658855954336
53.0 1.975533180381979
54.0 1.9767190645737769
55.0 1.9758680470254668
56.0 1.9762197404928026
57.0 1.9755502455981322
58.0 1.9745926184579057
59.0 1.976250932850889
60.0 1.9751361065548496
61.0 1.975701439842117
62.0 1.9757570093461014
63.0 1.9769374862462703
64.0 1.976893098610848
65.0 1.974509153121021
66.0 1.9762961967960424
67.0 1.9744597326785345
68.0 1.9756475807984952
69.0 1.9754252542337503
70.0 1.976020129476451
71.0 1.975933138228317
72.0 1.9772253060954779
73.0 1.9760274075731314
74.0 1.97420547355794
75.0 1.9764367380619179
76.0 1.9765057305224192
77.0 1.9765003718265433
78.0 1.9753957051197646
79.0 1.9765910979247008
80.0 1.9763215747267637
81.0 1.9756759970080773
82.0 1.9768471674093968
83.0 1.9763035257252446
84.0 1.9753854448310213
85.0 1.9771146514242472
86.0 1.9748240278246667
87.0 1.9760951995476335
88.0 1.9768364820536088
89.0 1.9744598587246764
90.0 1.9754312025486904
91.0 1.9756028198733622
92.0 1.9758255478785298
93.0 1.9768564650867413
94.0 1.977976125126441
95.0 1.977862577497159
96.0 1.9769960811127507
97.0 1.975297906010589
98.0 1.9745132559334397
99.0 1.9759550772002847
100.0 1.9749544254500553
101.0 1.9757488882382939
102.0 1.9766438206729757
103.0 1.9780555317971287
104.0 1.9774182440386276
105.0 1.977661225135089
106.0 1.979677271746288
107.0 1.9773509611029478
108.0 1.9768006723638403
109.0 1.9752620152956955
110.0 1.97571515396014
111.0 1.976361753553116
112.0 1.975677398002453
113.0 1.9754826242311454
114.0 1.9751973874920012
115.0 1.9772431178294152
116.0 1.9767314055092784
117.0 1.9767052673695307
118.0 1.9758967688157483
119.0 1.9760840769972077
120.0 1.9765336207840098
121.0 1.9764176771700301
122.0 1.9767964668504272
123.0 1.9768890849380425
124.0 1.9770693600192757
125.0 1.9774765657053994
126.0 1.9766710001497068
127.0 1.9745946253579054
