# g_p / g_r^k where k = 4.0
0.0 1.0
1.0 1.7548609890405884
2.0 1.9471740938520536
3.0 1.9791155811672827
4.0 1.9826162937105039
5.0 1.981815406843637
6.0 1.9808533226204978
7.0 1.9797729152545758
8.0 1.9789227831830305
9.0 1.9785516485199133
10.0 1.9784125465064393
11.0 1.9780246897069338
12.0 1.9776057073180362
13.0 1.9771896806686482
14.0 1.9770099928260048
15.0 1.9770085794922418
16.0 1.9766186291727792
17.0 1.9765439155343816
18.0 1.9762605383934775
19.0 1.9756736725269095
20.0 1.9758705242269503
21.0 1.9756801743585692
22.0 1.9759127344772514
23.0 1.976133113736398
24.0 1.9764156479841544
25.0 1.975530529465999
26.0 1.9760880140278574
27.0 1.9759134377064547
28.0 1.9752914612237464
29.0 1.9759230350716475
30.0 1.9760105555371108
31.0 1.9757295958701762
32.0 1.975909978326887
33.0 1.9756616100669226
34.0 1.9759163317841413
35.0 1.9756863070423865
36.0 1.9755489055562374
37.0 1.9752761778961307
38.0 1.975506765517258
39.0 1.9752438290300953
40.0 1.9753900664736106
41.0 1.975649030891489
42.0 1.9753293605863895
43.0 1.976006290591143
44.0 1.9755270452846698
45.0 1.9755746018952174
46.0 1.9756227157146082
47.0 1.975505884544451
48.0 1.9757317608914242
49.0 1.9753122695530205
50.0 1.9753312811700214
51.0 1.9756473863841992
52.0 1.975554253346866
53.0 1.9748088870985525
54.0 1.9754168454740857
55.0 1.9756192116703828
56.0 1.9755043102370822
57.0 1.975185593770688
58.0 1.975918922618133
59.0 1.9753265592080256
60.0 1.9761276422816005
61.0 1.976197502928027
62.0 1.9757219624126323
63.0 1.9753407444984474
