# num = 2.588e+09
# L = 128
# K = 1
# J = 0.2
0	1
1	0.183401
2	0.0362695
3	0.0075685
4	0.0016585
5	0.000350971
6	8.03689e-05
7	1.54587e-05
8	1.70876e-05
9	1.82766e-05
10	1.29285e-05
11	7.2591e-06
12	-2.24385e-05
13	1.59735e-05
14	-5.50737e-06
15	-4.43729e-06
16	7.80407e-07
17	-1.80978e-05
18	-2.1536e-06
19	1.47773e-05
20	-1.40477e-05
21	1.66917e-05
22	-6.42121e-06
23	-1.44122e-05
24	1.05539e-05
25	1.02278e-06
26	-6.61664e-06
27	-1.60051e-05
28	2.87822e-06
29	-1.36338e-05
30	-2.08346e-05
31	-8.80713e-06
32	9.15456e-06
33	2.97675e-05
34	1.24402e-05
35	1.71729e-05
36	7.96324e-06
37	-2.15062e-05
38	-2.67106e-05
39	-3.31079e-06
40	-7.10052e-06
41	2.06006e-06
42	-6.63652e-06
43	4.75253e-06
44	1.37118e-05
45	-1.71269e-05
46	-4.49731e-06
47	-1.07322e-05
48	2.9605e-06
49	7.60246e-06
50	-1.30453e-05
51	8.34154e-06
52	2.77599e-05
53	-6.43448e-06
54	-1.4219e-05
55	-1.05035e-05
56	-1.72361e-05
57	-1.06563e-05
58	7.34125e-07
59	2.29646e-06
60	-1.35628e-05
61	-1.13399e-05
62	-3.36574e-05
63	1.07729e-05
