# num = 2.588e+09
# L = 128
# K = 1
# J = 0.2
0	0.50001
1	0.0919475
2	0.0181912
3	0.00382
4	0.000844983
5	0.000174761
6	4.44608e-05
7	1.23813e-05
8	-2.10736e-07
9	9.06515e-06
10	-1.59913e-06
11	-2.12039e-05
12	-1.10362e-05
13	1.19276e-06
14	2.58116e-06
15	6.09489e-06
16	-1.45293e-05
17	-1.45948e-05
18	-1.41685e-06
19	-1.45853e-06
20	2.69433e-06
21	1.69149e-05
22	1.43731e-05
23	1.58977e-07
24	7.44838e-06
25	-1.00047e-05
26	6.76744e-06
27	1.15556e-06
28	-2.00489e-06
29	-1.20398e-05
30	-1.62554e-05
31	-1.45874e-05
32	-9.76791e-06
33	-5.84797e-06
34	3.74635e-06
35	2.75256e-06
36	2.42864e-06
37	-3.94145e-07
38	5.79729e-06
39	3.25894e-06
40	-9.28823e-06
41	-2.06415e-05
42	-7.67796e-06
43	4.53289e-09
44	-6.64605e-06
45	-4.02468e-06
46	3.95332e-07
47	-8.2731e-06
48	-6.9036e-06
49	1.07212e-05
50	-7.89018e-06
51	4.26056e-06
52	-2.14159e-06
53	-1.63375e-05
54	-5.88093e-06
55	1.23936e-05
56	4.07094e-06
57	1.82314e-06
58	-7.08011e-06
59	-1.12889e-06
60	-8.8741e-06
61	-8.90193e-06
62	-1.35255e-05
63	-1.53741e-06
