# num = 8.618e+09
# L = 64
# K = 1
# J = 0.3
0	1
1	0.292886
2	0.0981772
3	0.0359701
4	0.0139538
5	0.00562319
6	0.00231973
7	0.000980766
8	0.000414765
9	0.000182158
10	0.000100409
11	4.52715e-05
12	3.28283e-05
13	1.43218e-05
14	1.48577e-05
15	-3.87706e-07
16	-6.79449e-06
17	-9.31274e-06
18	-1.61417e-06
19	-1.29956e-05
20	-7.86152e-06
21	-1.0505e-05
22	-2.16697e-05
23	-2.13607e-05
24	-1.08607e-05
25	7.40244e-06
26	1.61584e-05
27	7.80651e-06
28	5.36681e-08
29	-2.61449e-06
30	5.10384e-06
31	-4.34694e-06
