# num = 5.207e+09
# L = 128
# K = 0.9
# J = 0.5
0	1
1	0.71051
2	0.600603
3	0.542817
4	0.505559
5	0.47861
6	0.457702
7	0.440768
8	0.426627
9	0.414547
10	0.404056
11	0.394828
12	0.386605
13	0.379202
14	0.37252
15	0.366422
16	0.360838
17	0.355694
18	0.350945
19	0.34654
20	0.342454
21	0.338625
22	0.33505
23	0.331717
24	0.328567
25	0.325611
26	0.322836
27	0.32022
28	0.317765
29	0.315422
30	0.313208
31	0.311121
32	0.309144
33	0.307281
34	0.305518
35	0.303858
36	0.302261
37	0.300768
38	0.299352
39	0.298008
40	0.296741
41	0.295532
42	0.294394
43	0.293314
44	0.292309
45	0.291359
46	0.290465
47	0.289644
48	0.288859
49	0.288119
50	0.287449
51	0.286833
52	0.286256
53	0.285744
54	0.285263
55	0.284831
56	0.28446
57	0.284133
58	0.283863
59	0.283618
60	0.283428
61	0.283282
62	0.283169
63	0.283102
