# num = 7.17e+08
# L = 256
# K = 1
# J = 0.15
0	0.500004
1	0.0674017
2	0.00957166
3	0.00137709
4	0.000198387
5	9.61415e-06
6	2.63218e-05
7	2.58077e-06
8	7.72524e-06
9	-2.82255e-06
10	3.7697e-06
11	-8.86931e-06
12	9.20402e-07
13	-1.82794e-06
14	2.28938e-06
15	2.43681e-06
16	-1.77194e-05
17	1.03943e-05
18	-1.22223e-05
19	2.471e-06
20	-1.01146e-05
21	4.42039e-06
22	1.07264e-05
23	3.51003e-06
24	-1.69277e-05
25	-1.03118e-05
26	-4.3842e-06
27	-9.63492e-06
28	-2.76733e-06
29	-1.25267e-05
30	2.31617e-06
31	-1.47847e-05
32	-2.81607e-06
33	-7.96118e-06
34	-8.96329e-06
35	-5.20884e-07
36	7.93547e-06
37	7.36812e-06
38	1.82933e-05
39	1.18229e-05
40	-4.38489e-07
41	1.38785e-05
42	1.21221e-07
43	2.30557e-07
44	-4.37845e-06
45	-7.10635e-06
46	1.7313e-05
47	2.70347e-06
48	9.17889e-06
49	5.7626e-06
50	5.14693e-06
51	2.99892e-06
52	3.82705e-06
53	-1.17745e-06
54	1.33487e-05
55	-9.98813e-06
56	3.32101e-06
57	-7.86756e-06
58	2.19532e-05
59	-5.97224e-06
60	1.57123e-05
61	9.22399e-06
62	1.50658e-05
63	1.63745e-05
64	-9.00289e-06
65	-2.0792e-06
66	1.45394e-05
67	2.45534e-05
68	3.08864e-06
69	1.89616e-05
70	1.28952e-05
71	1.13901e-05
72	5.35444e-06
73	-2.33255e-05
74	-3.65961e-07
75	-3.27218e-06
76	-1.47052e-06
77	-2.3824e-05
78	-1.00534e-05
79	6.78919e-06
80	1.36102e-05
81	2.50823e-07
82	1.28994e-05
83	1.03816e-05
84	-1.345e-05
85	-2.29905e-05
86	-2.11001e-05
87	-2.22787e-05
88	-9.3387e-06
89	-7.70515e-06
90	6.85219e-06
91	-1.04794e-05
92	-3.07254e-06
93	2.78937e-06
94	-1.71215e-05
95	-1.42845e-05
96	-1.18327e-05
97	-8.51692e-06
98	2.76864e-05
99	3.28425e-05
100	-1.74784e-06
101	2.08864e-05
102	-5.65489e-06
103	3.62722e-06
104	2.96354e-06
105	-4.87179e-06
106	-1.01221e-05
107	-2.9471e-06
108	6.34945e-07
109	6.38118e-06
110	-7.87615e-06
111	2.70666e-05
112	-1.90932e-05
113	1.10925e-05
114	-7.8183e-06
115	7.99323e-06
116	2.32344e-05
117	4.4853e-06
118	6.51258e-06
119	-2.75791e-06
120	-2.00419e-05
121	-5.713e-06
122	1.29394e-05
123	2.74661e-05
124	-3.1009e-06
125	4.25004e-07
126	-6.47153e-06
127	2.46792e-05
