# num = 8.666e+09
# L = 64
# K = 1
# J = 0.35
0	0.500001
1	0.177849
2	0.0743603
3	0.0342916
4	0.0167572
5	0.00847567
6	0.00438343
7	0.00230981
8	0.00122281
9	0.000659035
10	0.000356554
11	0.000188384
12	0.000102143
13	5.77655e-05
14	3.22776e-05
15	2.58895e-05
16	1.72892e-05
17	1.28968e-05
18	9.47441e-06
19	7.49148e-06
20	9.36079e-06
21	9.25941e-06
22	-1.01537e-06
23	3.27302e-06
24	1.03178e-05
25	3.1911e-07
26	-3.693e-06
27	-1.89355e-06
28	4.67265e-06
29	-6.6931e-06
30	-5.62434e-06
31	-8.71065e-06
