# num = 2.9e+07
# L = 128
# K = 0.9
# J = 0.6
0	1
1	0.742978
2	0.645775
3	0.594514
4	0.561202
5	0.536978
6	0.517901
7	0.50222
8	0.489321
9	0.478052
10	0.468228
11	0.459541
12	0.451762
13	0.444798
14	0.438215
15	0.432398
16	0.427103
17	0.422001
18	0.417357
19	0.413047
20	0.409072
21	0.405318
22	0.40169
23	0.398276
24	0.395152
25	0.392201
26	0.389348
27	0.386809
28	0.384279
29	0.381835
30	0.379733
31	0.37731
32	0.375381
33	0.373474
34	0.371554
35	0.369913
36	0.368397
37	0.36713
38	0.365576
39	0.364363
40	0.363152
41	0.361975
42	0.360938
43	0.359993
44	0.359008
45	0.357911
46	0.357029
47	0.356293
48	0.355442
49	0.35478
50	0.354088
51	0.353297
52	0.352837
53	0.352192
54	0.351765
55	0.351323
56	0.350844
57	0.350614
58	0.350195
59	0.349955
60	0.34995
61	0.349655
62	0.349605
63	0.349666
