# num = 2.604e+09
# L = 128
# K = 1
# J = 0.15
0	1
1	0.667468
2	0.534864
3	0.462725
4	0.414965
5	0.379646
6	0.35176
7	0.328822
8	0.309413
9	0.292645
10	0.277943
11	0.264867
12	0.25317
13	0.242564
14	0.232917
15	0.224087
16	0.215946
17	0.208431
18	0.201462
19	0.19501
20	0.188967
21	0.183312
22	0.178044
23	0.173078
24	0.168418
25	0.164009
26	0.159883
27	0.156003
28	0.152322
29	0.148861
30	0.145583
31	0.142496
32	0.139534
33	0.136765
34	0.134136
35	0.131643
36	0.129303
37	0.127073
38	0.12495
39	0.122962
40	0.121064
41	0.119281
42	0.117623
43	0.11602
44	0.114545
45	0.11315
46	0.111829
47	0.110608
48	0.109481
49	0.10844
50	0.107462
51	0.106541
52	0.10571
53	0.104937
54	0.104239
55	0.10362
56	0.103074
57	0.102584
58	0.102175
59	0.10182
60	0.101535
61	0.101307
62	0.10115
63	0.101054
