# num = 5.314e+09
# L = 128
# K = 0.9
# J = 0.55
0	1
1	0.624771
2	0.48408
3	0.410422
4	0.363015
5	0.328699
6	0.302077
7	0.280535
8	0.262522
9	0.247151
10	0.2338
11	0.222035
12	0.211583
13	0.202198
14	0.193699
15	0.185957
16	0.178885
17	0.172379
18	0.166394
19	0.160853
20	0.15569
21	0.150886
22	0.146403
23	0.142204
24	0.138268
25	0.134569
26	0.131089
27	0.127818
28	0.124741
29	0.121845
30	0.119123
31	0.116535
32	0.114073
33	0.111751
34	0.109576
35	0.107511
36	0.105555
37	0.103719
38	0.101976
39	0.10032
40	0.0987519
41	0.0972654
42	0.0958546
43	0.0945457
44	0.0933184
45	0.0921575
46	0.091089
47	0.0900953
48	0.0891575
49	0.0882871
50	0.0874871
51	0.0867412
52	0.0860568
53	0.0854436
54	0.08487
55	0.0843702
56	0.0839114
57	0.0835094
58	0.0831693
59	0.0828814
60	0.0826469
61	0.0824665
62	0.0823309
63	0.0822668
