# num = 2.625e+09
# L = 128
# K = 1
# J = 0.3
0	0.499971
1	0.146684
2	0.0491983
3	0.0180163
4	0.0069883
5	0.0027994
6	0.00114975
7	0.000487215
8	0.000208124
9	8.22053e-05
10	4.66223e-05
11	2.38429e-05
12	1.41013e-05
13	4.51458e-06
14	1.60675e-05
15	7.9606e-06
16	5.3977e-06
17	-1.13478e-06
18	9.2911e-06
19	4.75985e-06
20	1.27257e-06
21	-8.79645e-07
22	7.08541e-06
23	-1.73297e-06
24	1.30389e-07
25	-6.45033e-06
26	-1.70443e-05
27	-1.70255e-05
28	-1.67749e-05
29	-1.91478e-05
30	-4.34987e-06
31	-7.50211e-06
32	4.32182e-06
33	8.83463e-06
34	8.98415e-06
35	2.30266e-05
36	1.62284e-05
37	-1.7423e-06
38	-1.14123e-05
39	-2.64647e-06
40	-1.55991e-05
41	-1.44512e-05
42	-9.48888e-06
43	-2.20916e-06
44	1.10949e-05
45	-2.90469e-06
46	5.03857e-06
47	6.85253e-06
48	-1.24576e-05
49	-5.4306e-06
50	-8.70632e-06
51	-1.33189e-05
52	-3.70742e-06
53	-5.19724e-06
54	8.71328e-07
55	1.81138e-06
56	1.14058e-05
57	-1.48052e-07
58	5.4227e-06
59	-3.91548e-06
60	2.72653e-08
61	5.29776e-06
62	7.59692e-07
63	-5.26667e-06
