# num = 1.441e+09
# L = 256
# K = 0.9
# J = 0.5
0	1
1	0.558031
2	0.38591
3	0.294368
4	0.235621
5	0.193757
6	0.162088
7	0.137233
8	0.117233
9	0.100859
10	0.0872319
11	0.0757796
12	0.0661028
13	0.0578469
14	0.0507199
15	0.044596
16	0.0392976
17	0.0347076
18	0.0307031
19	0.0272036
20	0.0241409
21	0.0214412
22	0.0190809
23	0.0169716
24	0.0151151
25	0.0134793
26	0.012055
27	0.0107802
28	0.00961044
29	0.00861744
30	0.00768624
31	0.00692668
32	0.00620139
33	0.00553553
34	0.00499203
35	0.00450051
36	0.00400645
37	0.00357574
38	0.00322555
39	0.00291562
40	0.00259945
41	0.00236298
42	0.00211964
43	0.00190505
44	0.00171189
45	0.00152603
46	0.00137734
47	0.0012337
48	0.00109861
49	0.00098172
50	0.000853495
51	0.000766526
52	0.000657556
53	0.000566879
54	0.000498847
55	0.00039145
56	0.000337487
57	0.000325914
58	0.000260661
59	0.000201654
60	0.000180018
61	0.000161717
62	0.000128311
63	0.000102281
64	5.58185e-05
65	3.6328e-05
66	9.04146e-06
67	1.18368e-06
68	-2.48305e-05
69	-3.57656e-05
70	-5.2762e-05
71	-6.00323e-05
72	-5.90104e-05
73	-3.61479e-05
