# num = 2.704e+09
# L = 128
# K = 1
# J = 0.45
0	1
1	0.496367
2	0.302272
3	0.203762
4	0.144733
5	0.105912
6	0.0789906
7	0.0597047
8	0.0455477
9	0.0350018
10	0.0270484
11	0.021024
12	0.0163995
13	0.0128212
14	0.0100331
15	0.00789768
16	0.0062203
17	0.00492282
18	0.00390587
19	0.00310502
20	0.00244429
21	0.00195422
22	0.00154721
23	0.00123905
24	0.00100562
25	0.000796057
26	0.000640859
27	0.000520125
28	0.000457131
29	0.000333372
30	0.00030001
31	0.000242777
32	0.000200407
33	0.000159733
34	0.000115747
35	9.17628e-05
36	9.40423e-05
37	5.34712e-05
38	4.31408e-05
39	5.60964e-05
40	5.93062e-05
41	1.41384e-05
42	6.06026e-06
43	4.1686e-06
44	2.57071e-06
45	1.18416e-05
46	1.093e-05
47	1.78801e-05
48	1.48032e-05
49	-3.86729e-06
50	-1.47926e-06
51	1.5607e-05
52	-1.33834e-05
53	1.17293e-05
54	-1.00493e-05
55	-7.28625e-06
56	-8.7649e-06
57	-2.48872e-05
58	-8.05111e-07
59	-6.63754e-06
60	-4.06893e-05
61	-4.94879e-05
62	-5.37403e-05
63	-2.709e-05
