# num = 2.933e+09
# L = 128
# K = 1
# J = 0.9
0	1
1	0.79338
2	0.713215
3	0.669857
4	0.641226
5	0.620098
6	0.603464
7	0.589811
8	0.578286
9	0.568348
10	0.559637
11	0.551902
12	0.544972
13	0.538698
14	0.532973
15	0.527733
16	0.522918
17	0.518467
18	0.514328
19	0.510483
20	0.506882
21	0.503497
22	0.500326
23	0.497341
24	0.494562
25	0.491904
26	0.489403
27	0.487039
28	0.484805
29	0.482694
30	0.480685
31	0.478784
32	0.476965
33	0.475264
34	0.473632
35	0.472088
36	0.470622
37	0.469232
38	0.467922
39	0.466683
40	0.465514
41	0.464403
42	0.463365
43	0.4624
44	0.461474
45	0.4606
46	0.45979
47	0.45902
48	0.458321
49	0.457658
50	0.457066
51	0.456504
52	0.45598
53	0.455496
54	0.455052
55	0.454677
56	0.454334
57	0.454029
58	0.453774
59	0.453575
60	0.453409
61	0.453274
62	0.453182
63	0.453123
