# num = 7.1e+08
# L = 256
# K = 1
# J = 0.2
0	1
1	0.673391
2	0.543879
3	0.473652
4	0.427212
5	0.392898
6	0.365755
7	0.343374
8	0.324346
9	0.307842
10	0.293321
11	0.280404
12	0.268747
13	0.2581
14	0.248384
15	0.239365
16	0.231063
17	0.223295
18	0.216075
19	0.209303
20	0.202898
21	0.196862
22	0.191159
23	0.185793
24	0.180723
25	0.175863
26	0.171279
27	0.166856
28	0.162666
29	0.15861
30	0.154777
31	0.151072
32	0.147508
33	0.144132
34	0.14086
35	0.137703
36	0.13466
37	0.131769
38	0.128933
39	0.126178
40	0.123545
41	0.121012
42	0.118566
43	0.116184
44	0.113899
45	0.11169
46	0.109542
47	0.107454
48	0.105411
49	0.103472
50	0.101584
51	0.0997695
52	0.0979734
53	0.0962342
54	0.0945498
55	0.0929518
56	0.0913818
57	0.0898512
58	0.0883445
59	0.0869145
60	0.0855307
61	0.0841795
62	0.0828197
63	0.0815451
64	0.0803019
65	0.0790733
66	0.0779114
67	0.0767691
68	0.0756635
69	0.074609
70	0.0735557
71	0.0724897
72	0.0715002
73	0.070544
74	0.0695893
75	0.0686869
76	0.0678224
77	0.0669834
78	0.0661686
79	0.0653257
80	0.064572
81	0.0637811
82	0.0630659
83	0.0623181
84	0.0616525
85	0.0609874
86	0.0603287
87	0.0596834
88	0.0590718
89	0.0584775
90	0.0578835
91	0.0573293
92	0.0567745
93	0.0562363
94	0.0557541
95	0.0552836
96	0.0548089
97	0.0543488
98	0.0539555
99	0.0535135
100	0.0531505
101	0.0527688
102	0.0523635
103	0.0520144
104	0.0516852
105	0.0513717
106	0.0510901
107	0.0507994
108	0.0504824
109	0.0502403
110	0.0500173
111	0.0497936
112	0.0495566
113	0.0493375
114	0.0491645
115	0.0489683
116	0.048797
117	0.0486165
118	0.0484742
119	0.0483623
120	0.0482561
121	0.0481375
122	0.0480763
123	0.0480019
124	0.0479333
125	0.0478904
126	0.0478597
127	0.0478583
