# num = 1.441e+09
# L = 256
# K = 0.9
# J = 0.5
0	0.500019
1	0.279227
2	0.19314
3	0.147342
4	0.117925
5	0.0969901
6	0.0811469
7	0.0687078
8	0.0586962
9	0.0504793
10	0.0436719
11	0.0379589
12	0.0331118
13	0.0289774
14	0.0254099
15	0.0223551
16	0.019703
17	0.0174025
18	0.0153786
19	0.0136238
20	0.0120894
21	0.0107312
22	0.00954288
23	0.00849037
24	0.00756614
25	0.00674804
26	0.00603374
27	0.00538324
28	0.00481106
29	0.00430289
30	0.00385464
31	0.00344971
32	0.00308942
33	0.0027522
34	0.00247691
35	0.002215
36	0.00201453
37	0.00180539
38	0.00161625
39	0.00145267
40	0.00131783
41	0.00117902
42	0.00105281
43	0.00096076
44	0.000862819
45	0.000778009
46	0.000689457
47	0.000625161
48	0.000542019
49	0.000492876
50	0.000453351
51	0.000393067
52	0.000350693
53	0.000316953
54	0.000264401
55	0.000221201
56	0.00019613
57	0.000156774
58	0.00013543
59	0.000106239
60	8.13214e-05
61	7.37198e-05
62	7.13749e-05
63	5.12741e-05
64	3.77608e-05
65	2.15086e-05
66	3.4611e-06
67	9.72835e-07
68	-2.07202e-05
69	-2.2429e-05
70	-3.02464e-05
71	-2.63912e-05
72	-1.57163e-05
73	-7.3902e-06
74	-2.54942e-05
75	-2.46681e-05
76	-2.08093e-05
77	-4.09274e-06
78	-3.62789e-06
79	-2.52813e-05
80	-2.07724e-05
81	-1.48607e-05
82	-1.45369e-05
83	-1.21511e-05
84	-7.48554e-06
85	1.08589e-05
86	5.86213e-06
87	1.0924e-05
88	-3.28567e-06
89	1.02541e-05
90	1.7341e-05
91	2.07931e-05
92	2.65758e-05
93	2.71994e-05
94	1.26259e-05
95	3.58517e-05
96	2.60216e-05
97	2.22946e-05
98	3.23635e-05
99	3.93598e-05
100	3.21501e-05
101	4.98183e-05
102	5.81836e-05
103	4.96441e-05
104	5.66536e-05
105	4.58623e-05
106	3.9914e-05
107	4.73448e-05
108	5.14909e-05
109	5.88768e-05
110	4.94575e-05
111	6.2658e-05
112	5.91103e-05
113	7.20638e-05
114	5.37687e-05
115	6.86696e-05
116	5.053e-05
117	5.20839e-05
118	5.9052e-05
119	5.70513e-05
120	5.61255e-05
121	4.65124e-05
122	4.6122e-05
123	4.84883e-05
124	4.15909e-05
125	4.26955e-05
126	4.32957e-05
127	4.9949e-05
