# num = 5.207e+09
# L = 128
# K = 0.9
# J = 0.5
0	0.500012
1	0.279249
2	0.193189
3	0.147391
4	0.118
5	0.0970582
6	0.081217
7	0.0687886
8	0.0587841
9	0.050568
10	0.0437441
11	0.0380143
12	0.0331633
13	0.0290196
14	0.0254697
15	0.0224061
16	0.0197413
17	0.0174368
18	0.0154311
19	0.0136671
20	0.0121369
21	0.0107804
22	0.00959399
23	0.008536
24	0.00760723
25	0.00679404
26	0.00606715
27	0.00543135
28	0.00485965
29	0.00435005
30	0.003902
31	0.00348868
32	0.00313557
33	0.0028225
34	0.00254484
35	0.00229439
36	0.00206978
37	0.00186613
38	0.00168643
39	0.00152643
40	0.00137345
41	0.00123865
42	0.00112003
43	0.00100526
44	0.000912824
45	0.000811715
46	0.000744456
47	0.000676083
48	0.000620355
49	0.000553699
50	0.000506959
51	0.000462706
52	0.000417777
53	0.000380503
54	0.000342888
55	0.000316213
56	0.000296719
57	0.000263101
58	0.000246483
59	0.000235539
60	0.000219891
61	0.000213056
62	0.000201225
63	0.000201333
